step,loss
1271,0.8263844378364877
1272,0.8257432406297536
1273,0.825473805611211
1274,0.8253278548722067
1275,0.8250269509880831
1276,0.8246015648808281
1277,0.8252232900094368
1278,0.8246869152513129
1279,0.8240465477099137
1280,0.8236227089624725
1281,0.8230524683492438
1282,0.8226017272422675
1283,0.8223831562700242
1284,0.8218021353933296
1285,0.8213140658065198
1286,0.8208212156353191
1287,0.8203729377178272
1288,0.8198935215337564
1289,0.819287534293064
1290,0.8189064432006689
1291,0.818571143288128
1292,0.8182614665346001
1293,0.8179103159039808
1294,0.8173766737530828
1295,0.8171045272628153
1296,0.8168005679315659
1297,0.8164147630720466
1298,0.8162251346880833
1299,0.8156216644873854
1300,0.8151603460228231
1301,0.8145963233091764
1302,0.8146863055551833
1303,0.8151145122038863
1304,0.8154786381095703
1305,0.8149402746064216
1306,0.8143642189673276
1307,0.8140407083940553
1308,0.813735027690656
1309,0.8131884740681524
1310,0.813337156017941
1311,0.8127242589778907
1312,0.8131240564475967
1313,0.8125446892437054
1314,0.8126775212765189
1315,0.8120908635008748
1316,0.8116518785215496
1317,0.8117086109435457
1318,0.8115727715500912
1319,0.811013671200077
1320,0.8106519528719905
1321,0.8111334844347782
1322,0.8105256527563117
1323,0.8101737153988433
1324,0.8100563296925797
1325,0.8106127653834174
1326,0.8103416868314366
1327,0.8100811135824997
1328,0.8094903985151041
1329,0.8096997835271412
1330,0.8100291087666116
1331,0.80956072718252
1332,0.8089910571273448
1333,0.8090483584408162
1334,0.8087877878505976
1335,0.8089595899194977
1336,0.8084706029066087
1337,0.8083418171351059
1338,0.8085527095822732
1339,0.8087746755235258
1340,0.8083729444692787
1341,0.8083256002898472
1342,0.8089848411931232
1343,0.8087510384830936
1344,0.8081520789432419
1345,0.8075685396067277
1346,0.8075128385533129
1347,0.8070902407943673
1348,0.8066971692326096
1349,0.8068476653294284
1350,0.8066641014093796
1351,0.8063500223037816
1352,0.8059319042066108
1353,0.8058052375849899
1354,0.8059140407356071
1355,0.8057108466290711
1356,0.805190016613266
1357,0.8046617382968333
1358,0.8041533476375273
1359,0.8038215386571292
1360,0.8033775618836669
1361,0.8039859757004431
1362,0.8037808702592466
1363,0.803415660559365
1364,0.8034304238156731
1365,0.8035344104703455
1366,0.8038428172482855
1367,0.8035703869244213
1368,0.8041766146429686
1369,0.8050018527369903
1370,0.8046152099090484
1371,0.8043494728362077
1372,0.8039048942526392
1373,0.803321526713758
1374,0.8029225209990631
1375,0.8025190204742919
1376,0.8021915304068887
1377,0.801675311543925
1378,0.801352955841539
1379,0.8014101979017537
1380,0.8010987535631908
1381,0.8006381281420759
1382,0.800824938468131
1383,0.8005806256900377
1384,0.8003823845847778
1385,0.7998816072968341
1386,0.7993481749852104
1387,0.7993358231654929
1388,0.7989327334676405
1389,0.798892697331896
1390,0.7986371251255494
1391,0.7989612626646758
1392,0.79843745821955
1393,0.7979420645729745
1394,0.797653897152006
1395,0.7974160309614532
1396,0.7970225317059186
1397,0.7964621295989397
1398,0.7959828239892323
1399,0.7961679794554467
1400,0.7957098521547118
1401,0.7955568041197659
1402,0.795221255661208
1403,0.7952087669179653
1404,0.7947799143822122
1405,0.7942669238459216
1406,0.7942089421424918
1407,0.7936746284818059
1408,0.7933629629437853
1409,0.7931029203799265
1410,0.7937044886230651
1411,0.7931930849293725
1412,0.7927419293542433
1413,0.79231134303021
1414,0.7924416761113594
1415,0.7923238685878015
1416,0.7921706901374997
1417,0.791670145759457
1418,0.7912110787394
1419,0.7906972230798649
1420,0.7903919489589583
1421,0.7901687236949737
1422,0.7896189621409251
1423,0.7891180649687132
1424,0.7887015100130358
1425,0.7882887551994187
1426,0.7879880969709697
1427,0.7876197536006602
1428,0.7870711376194597
1429,0.786637419026488
1430,0.7870262765176196
1431,0.7874550917702189
1432,0.7880462273064425
1433,0.7876526003398878
1434,0.7875345708945453
1435,0.7874119486603646
1436,0.7878564866121599
1437,0.7874529987914093
1438,0.7869922569811685
1439,0.7867109731887488
1440,0.7863672716049622
1441,0.785950465705187
1442,0.7854489845746235
1443,0.7856481842903393
1444,0.7853517126498427
1445,0.784853203422487
1446,0.784621682752897
1447,0.7854037462064272
1448,0.7852874854615758
1449,0.7848358778635638
1450,0.7845062762309817
1451,0.7842684414552717
1452,0.783804981936573
1453,0.7847667146930896
1454,0.7843176218634275
1455,0.7840790345910986
1456,0.7839613128157642
1457,0.7839710661459329
1458,0.7839561360886548
1459,0.7844886852125821
1460,0.7839870064111505
1461,0.783796014968095
1462,0.7841620914819838
1463,0.7843163459222272
1464,0.7846602936498057
1465,0.7844579970345106
1466,0.784508204875496
1467,0.7844832091863605
1468,0.7840879555306598
1469,0.7836629957294248
1470,0.7833812936087151
1471,0.7830865215450993
1472,0.7831644124431094
1473,0.783411863050465
1474,0.7830701102943043
1475,0.7827779952864298
1476,0.7826411262374445
1477,0.784241809643531
1478,0.7841627455836963
1479,0.7841068293676552
1480,0.7837274420232369
1481,0.7834610105810998
1482,0.7836808404037083
1483,0.7831840371596539
1484,0.7834027917379542
1485,0.7836456829695664
1486,0.78326668144035
1487,0.7828710581971853
1488,0.7827559414809355
1489,0.78289963743659
1490,0.7825440804907329
1491,0.7821795541252654
1492,0.7819832234625241
1493,0.7815231728960612
1494,0.781449313968884
1495,0.7809362619040036
1496,0.7807366934333427
1497,0.7806463797429447
1498,0.7804723662187981
1499,0.7802165534464011
1500,0.7798504526321434
1501,0.7806857055220718
1502,0.7802130315695726
1503,0.780449963341911
1504,0.7803504928451002
1505,0.7800440674900236
1506,0.7800357986644573
1507,0.7803313020903834
1508,0.7804646557204462
1509,0.780023488864556
1510,0.7799367499286312
1511,0.7797179338397658
1512,0.7796483153303988
1513,0.7792013147060152
1514,0.7787380691953636
1515,0.778235003872946
1516,0.7780670489115595
1517,0.777784605870058
1518,0.7776863010749964
1519,0.7773496285393674
1520,0.7770191647104254
1521,0.776775629102836
1522,0.7770290573154733
1523,0.7768392909722384
1524,0.7763750075213478
1525,0.7761428424638686
1526,0.7757862603765245
1527,0.7756479868477834
1528,0.7757421948924136
1529,0.7754358781256683
1530,0.7753921414157149
1531,0.7760513923865241
1532,0.7757233287780477
1533,0.7755573931848044
1534,0.7751050428503352
1535,0.7746797316381645
1536,0.7743296555519642
1537,0.7742670149879146
1538,0.7738639783441604
1539,0.7736928645249748
1540,0.7735388186842156
1541,0.7731340742122863
1542,0.773495865719772
1543,0.7736937423567013
1544,0.7735320874135672
1545,0.77365587786903
1546,0.7734696424113359
1547,0.7730000868629671
1548,0.7726934899097372
1549,0.772722152505454
1550,0.7722710799785036
1551,0.7719892079159274
1552,0.7716082278953648
1553,0.7714031798105904
1554,0.7709930982538503
1555,0.7712237766809289
1556,0.7710993156453761
1557,0.7706177620967846
1558,0.7704448832023303
1559,0.7701684470764543
1560,0.7698026178271206
1561,0.7696343315292792
1562,0.7696001561268931
1563,0.769562558557754
1564,0.769248865125419
1565,0.7689203826347766
1566,0.7688101016383022
1567,0.7684733004476767
1568,0.7679942041630761
1569,0.76753670828595
1570,0.7676333638078776
1571,0.7674519576789659
1572,0.7677007234183381
1573,0.7672612321840753
1574,0.7671105568177744
1575,0.7667100547352842
1576,0.7665084590796665
1577,0.7660318287357599
1578,0.7657585483361523
1579,0.7656614329872442
1580,0.7655619802885847
1581,0.7652230627428508
1582,0.7647721533879068
1583,0.7644072916780842
1584,0.7644527976108106
1585,0.7642772390332611
1586,0.7644799449118734
1587,0.7640552754420696
1588,0.7637833731301755
1589,0.7633623045338019
1590,0.7634319205292336
1591,0.7632869203936303
1592,0.7633013523495474
1593,0.763458251350986
1594,0.7632514857760363
1595,0.7634018232392312
1596,0.7635120305858791
1597,0.7632766951287624
1598,0.7630646349731524
1599,0.7626732350837693
1600,0.7628508544104292
1601,0.7624934856610217
1602,0.7621023559064504
1603,0.7621187509389451
1604,0.7617703422011268
1605,0.7614801273707174
1606,0.7613779728019491
1607,0.7611230773382213
1608,0.7607052607890183
1609,0.7607813815884685
1610,0.7604502329304174
1611,0.7601052594853198
1612,0.7599257872815978
1613,0.7597835140718835
1614,0.7593431791116289
1615,0.7592655619919866
1616,0.7598406193664274
1617,0.7595719760586813
1618,0.7591994902110099
1619,0.7588220290674645
1620,0.7584927134776007
1621,0.7582194736316074
1622,0.757973879889837
1623,0.7576332971775874
1624,0.7578556504727783
1625,0.757642691868289
1626,0.7574697315850865
1627,0.7574683779220562
1628,0.7570103887017772
1629,0.7568769257990107
1630,0.7573920747852517
1631,0.757528097913799
1632,0.7570919564725733
1633,0.7566344677504572
1634,0.7567217540818345
1635,0.7565942038993653
1636,0.7565423208454197
1637,0.7564044599769498
1638,0.7561417005686445
1639,0.7560034229580559
1640,0.7559296262804621
1641,0.7557849954462879
1642,0.7553399394075221
1643,0.7550579327557151
1644,0.7547045363185456
1645,0.7542476673683495
1646,0.7539377251356875
1647,0.7534823649114197
1648,0.753147538615989
1649,0.7531890100762865
1650,0.75291796303312
1651,0.7528316579088626
1652,0.752456612910578
1653,0.7524596418430624
1654,0.7520854556630857
1655,0.7519457441619875
1656,0.7516823538983516
1657,0.7512941332001746
1658,0.7509947896580511
1659,0.7506146307815152
1660,0.7505504781230926
1661,0.7508748341669231
1662,0.7509907038867653
1663,0.750572227465747
1664,0.7503717957418061
1665,0.7499392739207227
1666,0.7501782956239056
1667,0.7497374431980607
1668,0.7495243832896203
1669,0.7494251833873591
1670,0.7493556163935802
1671,0.7490872668426961
1672,0.7489794463795163
1673,0.7485594742760776
1674,0.7483758648886955
1675,0.7480682124970958
1676,0.7478276629575302
1677,0.7476503232950371
1678,0.747836547677209
1679,0.7478205032281509
1680,0.7478195293310272
1681,0.747417611922213
1682,0.7476784416095765
1683,0.7476116901309707
1684,0.7476880474768972
1685,0.7473168565786411
1686,0.7475784260967719
1687,0.7479827300958233
1688,0.7478303581128289
1689,0.7475451304453898
1690,0.7472781159425133
1691,0.7471386385265685
1692,0.7473140227861859
1693,0.7470296252107934
1694,0.7466809709920142
1695,0.7463259050745081
1696,0.7459974438086352
1697,0.7459837018867499
1698,0.7456648536188218
1699,0.7456120736347384
1700,0.7453854058182388
1701,0.7455519086649948
1702,0.7457061266163066
1703,0.7454305602960134
1704,0.7454151398117084
1705,0.7454375916448756
1706,0.7456470232126763
1707,0.7453548847895249
1708,0.7451374766007374
1709,0.7450210496160256
1710,0.7449998105350191
1711,0.7446193074842469
1712,0.7443922159702385
1713,0.7447025892133754
1714,0.7446524912726122
1715,0.7442619458428059
1716,0.7438775882624672
1717,0.7440112649424393
1718,0.7435890093863889
1719,0.7431932076588761
1720,0.7428983965597947
1721,0.7428396787136301
1722,0.7424955875000943
1723,0.7426074751343233
1724,0.7422019343814105
1725,0.7418413426424072
1726,0.7423209612932754
1727,0.7426714600199644
1728,0.742437506173525
1729,0.742160205681727
1730,0.7419230782087703
1731,0.7420095213381307
1732,0.7417002226665658
1733,0.7413358987969374
1734,0.740927219487101
1735,0.741109319370167
1736,0.7412580821860085
1737,0.7408866797289199
1738,0.7405136367881049
1739,0.7402269606199404
1740,0.7398736867872168
1741,0.7397630140099613
1742,0.7400150981818018
1743,0.7398288674406154
1744,0.7394476981219532
1745,0.7393878023559378
1746,0.7391236458695252
1747,0.7392367901677807
1748,0.7390698242771084
1749,0.7388285477640106
1750,0.738944047268376
1751,0.7387397994804994
1752,0.7387338370174622
1753,0.7387210426021801
1754,0.7383064938552372
1755,0.7381160145186235
1756,0.7378049613201899
1757,0.7375516951167314
1758,0.7374307762584763
1759,0.7370248749316046
1760,0.7367007093436008
1761,0.7364905514912958
1762,0.7363146327601756
1763,0.7359346843006216
1764,0.7355804183206547
1765,0.7355787356902814
1766,0.73582658009736
1767,0.7354173127482719
1768,0.7351762240991199
1769,0.7348906847009418
1770,0.7346628299982103
1771,0.7343402129357876
1772,0.7341370248671086
1773,0.7339954996246953
1774,0.7342462388805735
1775,0.7339501101947243
1776,0.7335627599447063
1777,0.7335003688021619
1778,0.7335753371690341
1779,0.7332480882739807
1780,0.7331371456797744
1781,0.7331721544101545
1782,0.7332910972778063
1783,0.7330949195628904
1784,0.7332234942199762
1785,0.7329199965798683
1786,0.7326574600785778
1787,0.7322713375829814
1788,0.7320652199495383
1789,0.7318025997711373
1790,0.7319018667016942
1791,0.7321583600495379
1792,0.7325058699256202
1793,0.7321513437872506
1794,0.7319857560960912
1795,0.7315942285590702
1796,0.7313676590888991
1797,0.7312929345061276
1798,0.7309103947727464
1799,0.7306366653794982
1800,0.7306785796420422
1801,0.7307600460681045
1802,0.7304616094016994
1803,0.7300903480909282
1804,0.729805914649265
1805,0.7294100479142481
1806,0.7290640443354319
1807,0.7286659722575017
1808,0.7286231617034437
1809,0.7282701628058019
1810,0.7280894795047261
1811,0.7282536570404236
1812,0.7278531637791512
1813,0.7277886035077146
1814,0.7278556048739059
1815,0.7279480186803581
1816,0.7278196403881849
1817,0.7275097703332057
1818,0.7274065401777372
1819,0.7270433844075697
1820,0.7266992938497557
1821,0.7266512843044503
1822,0.7263378883814333
1823,0.7264385081008257
1824,0.7263090432364474
1825,0.7259478609566535
1826,0.7255570702362333
1827,0.7253147661662921
1828,0.7250165772722699
1829,0.7246423319680129
1830,0.7244068968796875
1831,0.7241053704659365
1832,0.7237782020552973
1833,0.723575173090988
1834,0.7235889009165771
1835,0.7234332588426099
1836,0.7230421298533949
1837,0.722880739516189
1838,0.7228368983141945
1839,0.722630987917893
1840,0.722601394892538
1841,0.7225578132855925
1842,0.7223714880967267
1843,0.7220074028632789
1844,0.7217249630212298
1845,0.7217722285449892
1846,0.7213995720012756
1847,0.7211251561673375
1848,0.7208645321587988
1849,0.7208460674538005
1850,0.7208104065578689
1851,0.7204495976048217
1852,0.7200638758810605
1853,0.7202634870121098
1854,0.7199570104810767
1855,0.7200439367832783
1856,0.7198396471300758
1857,0.7194646632058389
1858,0.719084746849918
1859,0.71869923447565
1860,0.7188370180663888
1861,0.7185568524311313
1862,0.7185836310266288
1863,0.71852484643631
1864,0.7182792981656522
1865,0.718037427057158
1866,0.717801913079864
1867,0.717446153414228
1868,0.7175359998594435
1869,0.7175288183384652
1870,0.7171877456016091
1871,0.7169317561070627
1872,0.7169701128221652
1873,0.716652950716994
1874,0.716567498479806
1875,0.7163995684870587
1876,0.7160354754460357
1877,0.7156907596095953
1878,0.7153348589044677
1879,0.715003626472093
1880,0.7148297597181823
1881,0.7147675151067179
1882,0.7143921144626392
1883,0.714165830017355
1884,0.7140920178522737
1885,0.7138390121666095
1886,0.713768924760111
1887,0.7134844784930396
1888,0.713332851751413
1889,0.7129942554785046
1890,0.7128751131007719
1891,0.7125240469462594
1892,0.7121545443021234
1893,0.7117805514295782
1894,0.7114492976353561
1895,0.7111017170602293
1896,0.7107784448324741
1897,0.7104969486586117
1898,0.710272344287634
1899,0.709975134963872
1900,0.7096033293687546
1901,0.7093324411016092
1902,0.709057434668727
1903,0.7088212580609362
1904,0.7084854611380735
1905,0.7083455085907587
1906,0.709240374953083
1907,0.7089652039142348
1908,0.7093153129504087
1909,0.709147657512213
1910,0.708786315963627
1911,0.708659554191858
1912,0.7087909541169929
1913,0.7086909093480839
1914,0.7084944551163105
1915,0.7088649873224164
1916,0.709229640344081
1917,0.7095730520267789
1918,0.7095150729790026
1919,0.7098925668403345
1920,0.7101114882465106
1921,0.7098301034869353
1922,0.7102733861419691
1923,0.7100213470248344
1924,0.7096539974455711
1925,0.7096103763786202
1926,0.7095758507733028
1927,0.7097402298659367
1928,0.7100827903164678
1929,0.7098427458913551
1930,0.7095705878039565
1931,0.7092137302453868
1932,0.7093612150960018
1933,0.7090662527238347
1934,0.7092573218730684
1935,0.7090088919025573
1936,0.7087701652290014
1937,0.7091490514936815
1938,0.7088556563513768
1939,0.7085775027242748
1940,0.7084348609845583
1941,0.7080823692248436
1942,0.7079952539033008
1943,0.7077608380001018
1944,0.7076518428258697
1945,0.7073554817723354
1946,0.7077537343583777
1947,0.7075474330544116
1948,0.7076148555031789
1949,0.707792374774953
1950,0.7076055773563115
1951,0.7076580716782112
1952,0.7074981999123168
1953,0.707217399120056
1954,0.7070587588725006
1955,0.7072082077632751
1956,0.7073333931075781
1957,0.7069809427304268
1958,0.7067278988908082
1959,0.7068497600632861
1960,0.7066244217446428
1961,0.7062921539640522
1962,0.7066466841214263
1963,0.7063389649282704
1964,0.7062570161868769
1965,0.7060497546273014
1966,0.7061257747538477
1967,0.7059563638295365
1968,0.7056420988868852
1969,0.7056397961312242
1970,0.7060419463052343
1971,0.7059994615081004
1972,0.7058923593833333
1973,0.7057284289163908
1974,0.7055917246460722
1975,0.7054110684390889
1976,0.7050674862641084
1977,0.7047947282955012
1978,0.7045241446940913
1979,0.7042960070013103
1980,0.704377957541342
1981,0.7041275773322742
1982,0.7037760599158815
1983,0.7034884844642054
1984,0.703154582019906
1985,0.7030128946377326
1986,0.7027738717144177
1987,0.7028855505930587
1988,0.7025676625400393
1989,0.7026008820290279
1990,0.7024134856032308
1991,0.7020798005433575
1992,0.7017459923360153
1993,0.7016678262389553
1994,0.701616870044314
1995,0.7014597425678358
1996,0.7012191893658568
1997,0.7011974373939555
1998,0.7012016376414679
1999,0.7010871519475772
2000,0.7009611497786999
2001,0.7011016621978673
2002,0.7008989876647145
2003,0.7007996907876934
2004,0.700906252060501
2005,0.7007842480490022
2006,0.7010203993150645
2007,0.700743813539332
2008,0.7004442411418205
2009,0.7004570918017357
2010,0.700211772388611
2011,0.6998657680056249
2012,0.6995760456252613
2013,0.6997240397901199
2014,0.7005506781841412
2015,0.7005124745538772
2016,0.7006498353772143
2017,0.7009627668225049
2018,0.7006963623665039
2019,0.7004219998176558
2020,0.7005477526725433
2021,0.7002665162763942
2022,0.7002830992264432
2023,0.7000593374968943
2024,0.699852138691813
2025,0.699541636121078
2026,0.6992469446875453
2027,0.6990922407075716
2028,0.6994553274884442
2029,0.6993637961891623
2030,0.6992966342648782
2031,0.6989679571330475
2032,0.6990595633307901
2033,0.6991576026192589
2034,0.6993431748623354
2035,0.6996011478136934
2036,0.699333463128761
2037,0.6992328440930293
2038,0.6989151267035608
2039,0.6987203075314631
2040,0.6986061300023199
2041,0.6983013850184853
2042,0.6980897802481141
2043,0.6982208126812223
2044,0.6980574044530634
2045,0.6980894331057385
2046,0.6987208931007031
2047,0.6984466448807966
2048,0.6986555947963164
2049,0.6984620642527731
2050,0.6982560215518866
2051,0.698289447813696
2052,0.6981656196807176
2053,0.6981775109159861
2054,0.6979869429833193
2055,0.6983376219044016
2056,0.6980113783981925
2057,0.6978213814084887
2058,0.6974937634753103
2059,0.6975307409266994
2060,0.6976189793423285
2061,0.6974164868675429
2062,0.6974821241392569
2063,0.6975405811342981
2064,0.6978578892589365
2065,0.6975717885405361
2066,0.6972420074453807
2067,0.6969375809717614
2068,0.6966924940039031
2069,0.6963805375048567
2070,0.6961187984394822
2071,0.6958398131967979
2072,0.6955125971522772
2073,0.6958842572118542
2074,0.6955663694249525
2075,0.6955334852008983
2076,0.695393197585026
2077,0.695246833859534
2078,0.6950269701774544
2079,0.694745692911052
2080,0.6945696914358144
2081,0.6943103152164355
2082,0.6940473346819914
2083,0.6939300629396145
2084,0.6936993332342071
2085,0.6934873868258886
2086,0.6934808624671995
2087,0.6932686788793151
2088,0.6930732535503801
2089,0.6929199114080834
2090,0.6927354857043739
2091,0.692586449331001
2092,0.6924642486603055
2093,0.6925955328403225
2094,0.692279775443415
2095,0.6924159746604536
2096,0.6924028474282528
2097,0.6922206586716846
2098,0.6927270548205102
2099,0.6924396605405644
2100,0.6921267700176337
2101,0.6921338760231133
2102,0.6922157825150739
2103,0.6924464950813027
2104,0.6924309441635879
2105,0.6924649262278834
2106,0.6922663805557648
2107,0.6921034822047198
2108,0.6918636108098654
2109,0.691748509084029
2110,0.691498082817389
2111,0.6912611060926902
2112,0.6909386434056631
2113,0.6910482511903379
2114,0.690914740302293
2115,0.6910170158108137
2116,0.6907204002974752
2117,0.6905309829003705
2118,0.6906746320581064
2119,0.6903564759929418
2120,0.6901033714914742
2121,0.6897822205495778
2122,0.6899006983170137
2123,0.6900524790501512
2124,0.6898832896120685
2125,0.6896504539555262
2126,0.6894025432661116
2127,0.6891231313394868
2128,0.6891008988854863
2129,0.6887819979874459
2130,0.6884845169352498
2131,0.6881725876792029
2132,0.6879010845900524
2133,0.6878721617452705
2134,0.6877739155231749
2135,0.6877798867720079
2136,0.6877517306598756
2137,0.6874897275857897
2138,0.6872951498854
2139,0.6870306256205114
2140,0.6870858285381161
2141,0.6869325687999337
2142,0.6866456045000648
2143,0.6863525247233399
2144,0.6861131011679292
2145,0.6857975073390348
2146,0.6858088392090956
2147,0.6855653132495144
2148,0.6856056987879856
2149,0.6854238850266846
2150,0.685249109993426
2151,0.6851981064073254
2152,0.6849422181101641
2153,0.6849963726353492
2154,0.6847167471754252
2155,0.684484326663466
2156,0.6842515481487987
2157,0.6842232617925154
2158,0.6839381995436109
2159,0.6836343302738346
2160,0.683350688610905
2161,0.6831375261081558
2162,0.683115976125341
2163,0.683026863604161
2164,0.6828195381439262
2165,0.6825812488954174
2166,0.6824248912354897
2167,0.682294118134843
2168,0.6820660367429301
2169,0.6820854141527557
2170,0.6822187353347785
2171,0.6820357182302682
2172,0.6818411677952835
2173,0.6815567252000819
2174,0.6815046979028604
2175,0.6812147569072605
2176,0.6813852583471586
2177,0.6810749141353726
2178,0.6812174720969829
2179,0.6810627030389952
2180,0.681329850593307
2181,0.681209102727963
2182,0.6815115778318955
2183,0.6813362139960306
2184,0.6814133198725598
2185,0.6811231549320423
2186,0.6808754984342013
2187,0.6805701642705437
2188,0.6802722254044776
2189,0.6802155656620359
2190,0.680092374823818
2191,0.6803278024494477
2192,0.6804573751747671
2193,0.6802918628856545
2194,0.680037635672375
2195,0.6797500332460804
2196,0.6796535127982108
2197,0.6793536773301211
2198,0.6793067144553766
2199,0.6789987388764792
2200,0.6787476553952138
2201,0.6789520702893785
2202,0.6787143741639533
2203,0.678431189859498
2204,0.6781791152230144
2205,0.6779969122385254
2206,0.6781159752829983
2207,0.6778609071497405
2208,0.6776868863943831
2209,0.6774505854584557
2210,0.6774515324399649
2211,0.677363359564239
2212,0.6773896819097072
2213,0.677184066031177
2214,0.6772940596480229
2215,0.6771370903827837
2216,0.6769005775210876
2217,0.6766705410956481
2218,0.6767437003862312
2219,0.6767535594954316
2220,0.6765657084884134
2221,0.6764830324797946
2222,0.6762269840194431
2223,0.6759242964201563
2224,0.6759570736319546
2225,0.6762109868453724
2226,0.6761421548822348
2227,0.6759324203418681
2228,0.6759258718368267
2229,0.6760679579584521
2230,0.6759189488172626
2231,0.6756249620432588
2232,0.6753873751110858
2233,0.6751649806582691
2234,0.6753267027421662
2235,0.6752476602064751
2236,0.6752591343197503
2237,0.6749676959130504
2238,0.6748856078235762
2239,0.6745854130360542
2240,0.6744787976930177
2241,0.6745905481066337
2242,0.6746134288461351
2243,0.6743788430077805
2244,0.6742711714946267
2245,0.6742611906076651
2246,0.6741264049705674
2247,0.6741456868713684
2248,0.673909325740234
2249,0.6740782838827145
2250,0.6743680800027363
2251,0.6742028637638595
2252,0.6739828071880857
2253,0.6737470097526479
2254,0.6735527672179008
2255,0.6732550491786142
2256,0.6730187064984285
2257,0.6736880933140916
2258,0.6737277203415099
2259,0.6737192829421637
2260,0.6734241092762271
2261,0.6735887277709259
2262,0.6736167388033432
2263,0.6734043796308813
2264,0.6733863750839629
2265,0.6731916468690655
2266,0.6728976464416823
2267,0.6726142135013112
2268,0.6726613115873119
2269,0.6724190120734188
2270,0.6721359413163128
2271,0.6719974552868897
2272,0.6719624368132797
2273,0.6720060029273981
2274,0.6717815745825395
2275,0.6722443824552613
2276,0.6720355404124039
2277,0.6717823182833657
2278,0.6715718552219155
2279,0.6713805358913342
2280,0.671091152999296
2281,0.671263397875233
2282,0.6710188953741308
2283,0.6711544687197165
2284,0.6710593560207365
2285,0.6708510545097354
2286,0.670845447782858
2287,0.6706202005861399
2288,0.6706831374582487
2289,0.6709869739655931
2290,0.670724480893553
2291,0.6706253109599282
2292,0.6709828674020393
2293,0.6712385716496546
2294,0.6710008928871508
2295,0.6709821715879433
2296,0.6711576872332943
2297,0.6709106654892165
2298,0.6706374910158229
2299,0.670401950549661
2300,0.6703474071290602
2301,0.6700897960081152
2302,0.6698296440471992
2303,0.6700018107793164
2304,0.6697685989282374
2305,0.6695691174364743
2306,0.6694141428357804
2307,0.6692189552095544
2308,0.6690080689134171
2309,0.6688583852161155
2310,0.6689380390014594
2311,0.6688291351272005
2312,0.6685470606768862
2313,0.668369971523751
2314,0.6681171577918806
2315,0.6678699640246518
2316,0.667738487794907
2317,0.6674623117597623
2318,0.6673049186185077
2319,0.6670508895003213
2320,0.6675717074223481
2321,0.6673585119075022
2322,0.667266099260992
2323,0.6669832420996158
2324,0.666741900941283
2325,0.6665161296222663
2326,0.6662849649812813
2327,0.6660238637235601
2328,0.6665155337332189
2329,0.666314072676127
2330,0.6662378929802217
2331,0.6661508931580893
2332,0.6658786251557987
2333,0.6657697725742249
2334,0.6655444791407807
2335,0.6652733510627015
2336,0.6650053328663694
2337,0.6649711682419
2338,0.6649281730668428
2339,0.6648394416446324
2340,0.6647570441982192
2341,0.6645212689949583
2342,0.6646631884494836
2343,0.6644333996420967
2344,0.664186933756406
2345,0.6640158094408197
2346,0.6638299780691146
2347,0.6639309535368206
2348,0.6636608527871516
2349,0.663481514559015
2350,0.6632063228032891
2351,0.6630926481982864
2352,0.6632701152793867
2353,0.6629984439148535
2354,0.6630404377579409
2355,0.6628700953255455
2356,0.6627030965976948
2357,0.6624763442302212
2358,0.6623912760292959
2359,0.6621184384096711
2360,0.6618529337448706
2361,0.6616685335513721
2362,0.6613923431872414
2363,0.6612382870007397
2364,0.6613227634143873
2365,0.6614330055609711
2366,0.6613337412108582
2367,0.6612973772806781
2368,0.6613889115295889
2369,0.6614234759169806
2370,0.6613664023230187
2371,0.6614382130249864
2372,0.6611889155659917
2373,0.661063920633468
2374,0.6608900688367594
2375,0.6607601169165971
2376,0.6605754723992813
2377,0.6607207473211627
2378,0.6608135553473973
2379,0.6606594072803886
2380,0.6604239256608361
2381,0.6602742709947966
2382,0.6601585001303404
2383,0.6600184270434657
2384,0.6597768697121829
2385,0.6597194476500327
2386,0.6595022893221825
2387,0.6593166629012799
2388,0.6592012546114844
2389,0.6592075506269774
2390,0.6592709607850135
2391,0.6592432656704863
2392,0.659008490973111
2393,0.6588248414392628
2394,0.6590256620907406
2395,0.6587601717073008
2396,0.6587810728706013
2397,0.6585211973831898
2398,0.6584552861092873
2399,0.6583855875200602
2400,0.6581540866807488
2401,0.6581376946007407
2402,0.6582085141164463
2403,0.6580798892811863
2404,0.6579130374735352
2405,0.6578115557746379
2406,0.6576166588673331
2407,0.6573786348684153
2408,0.6571955028055516
2409,0.6569921744614108
2410,0.6567443305711862
2411,0.6566075762906721
2412,0.6563842664541785
2413,0.6561154019165297
2414,0.6558490780165127
2415,0.655578254887353
2416,0.6554399557892713
2417,0.6552484693193992
2418,0.6551679251268929
2419,0.6549039527989843
2420,0.6548707704561689
2421,0.6546476262660504
2422,0.6545917275844462
2423,0.6544706230682219
2424,0.6543218814468903
2425,0.6541191766599134
2426,0.6541443816643745
2427,0.6539866856680364
2428,0.6537233434047047
2429,0.6537453231408538
2430,0.6534787108485358
2431,0.6532334021289044
2432,0.6530147627575892
2433,0.6527978324861956
2434,0.6525667252894741
2435,0.6525308255316155
2436,0.6523056434414022
2437,0.6525504709333574
2438,0.6524803349714186
2439,0.6522664738567694
2440,0.6522298747999139
2441,0.6519723106104386
2442,0.6518481179114858
2443,0.6516042743770973
2444,0.6518330415111526
2445,0.6516458685258587
2446,0.6515119835454645
2447,0.6517193442694865
